,date,call_arrive_time,agent_id,serve_time,score_call,type_call,score_agent,type_agent
646,11/1/2022,15:14:47,15,629,0.1959779,1,31.42857143,2
647,11/1/2022,15:15:41,24,1381,0.0800744,2,14.28571429,4
648,11/1/2022,15:16:23,52,546,0.1260643,1,39.13043478,2
649,11/1/2022,15:16:31,55,939,0.1613727,1,0,4
650,11/1/2022,15:17:03,32,3351,0.1505009,1,2.857142857,4
651,11/1/2022,15:17:06,35,641,0.1263271,1,30.71428571,2
652,11/1/2022,15:17:35,25,1506,0.053297,3,5.714285714,4
653,11/1/2022,15:18:37,41,178,0.0962233,2,38.88888889,1
654,11/1/2022,15:19:03,42,603,0.0487696,3,47.85714286,1
655,11/1/2022,15:19:28,16,566,0.1263271,1,33.57142857,2
656,11/1/2022,15:19:52,34,1260,0.1372847,1,4.285714286,4
657,11/1/2022,15:20:09,9,348,0.0487696,3,30,2
658,11/1/2022,15:20:15,47,3492,0.1140301,2,49.28571429,1
659,11/1/2022,15:20:19,49,56,0.0269587,3,25,3
660,11/1/2022,15:22:17,4,1054,0.0786097,2,40,1
661,11/1/2022,15:23:01,13,312,0.031792,3,15.71428571,4
662,11/1/2022,15:23:18,20,65,0.0254015,3,18.51851852,3
663,11/1/2022,15:23:30,60,962,0.0433924,3,7.142857143,4
664,11/1/2022,15:23:56,51,304,0.089684,2,12.85714286,4
665,11/1/2022,15:24:04,39,765,0.1805781,1,20.71428571,3
666,11/1/2022,15:24:27,8,653,0.1197098,2,46.42857143,1
667,11/1/2022,15:24:28,31,100,0.0593978,2,45,1
668,11/1/2022,15:25:18,37,4635,0.089684,2,2.142857143,4
669,11/1/2022,15:25:20,18,757,0.1590003,1,32.85714286,2
670,11/1/2022,15:26:44,22,1501,0.186377,1,18.57142857,3
671,11/1/2022,15:26:56,10,85,0.210625,1,24.28571429,3
672,11/1/2022,15:27:04,57,514,0.1545892,1,40.74074074,1
673,11/1/2022,15:27:45,31,377,0.0933769,2,45,1
674,11/1/2022,15:28:09,28,218,0.077844,2,14.81481481,3
675,11/1/2022,15:29:31,42,1888,0.1043384,2,47.85714286,1
676,11/1/2022,15:29:49,35,1116,0.0545796,3,30.71428571,2
677,11/1/2022,15:30:17,16,594,0.1653681,1,33.57142857,2
678,11/1/2022,15:30:35,27,733,0.1385266,1,22.22222222,3
679,11/1/2022,15:30:35,52,1540,0.186377,1,39.13043478,2
680,11/1/2022,15:30:46,5,1017,0.1415511,1,30.43478261,3
681,11/1/2022,15:31:50,9,967,0.1646745,1,30,2
682,11/1/2022,15:32:10,29,643,0.1263271,1,5,4
683,11/1/2022,15:32:46,10,874,0.1507954,1,24.28571429,3
684,11/1/2022,15:32:53,26,1198,0.14636,1,32.14285714,2
685,11/1/2022,15:32:56,14,931,0.1152337,2,42.85714286,1
686,11/1/2022,15:33:03,40,111,0.1967887,1,16.66666667,3
687,11/1/2022,15:34:28,61,74,0.0470913,3,43.47826087,1
688,11/1/2022,15:35:34,31,1021,0.0531638,3,45,1
689,11/1/2022,15:36:24,13,627,0.157427,1,15.71428571,4
690,11/1/2022,15:36:28,46,1650,0.1080809,2,17.39130435,4
691,11/1/2022,15:36:41,58,240,0.1645824,1,42.59259259,1
692,11/1/2022,15:36:42,8,1073,0.1567083,1,46.42857143,1
693,11/1/2022,15:38:05,18,434,0.0470724,3,32.85714286,2
694,11/1/2022,15:38:15,61,480,0.0573651,2,43.47826087,1
695,11/1/2022,15:38:23,19,99,0.1252006,1,35.18518519,1
696,11/1/2022,15:38:27,50,571,0.0528503,3,12.14285714,4
697,11/1/2022,15:38:33,23,1898,0.1887072,1,37.14285714,1
698,11/1/2022,15:38:51,2,316,0.0549997,3,29.28571429,2
699,11/1/2022,15:39:11,16,117,0.069161,2,33.57142857,2
700,11/1/2022,15:39:20,7,1091,0.151159,1,22.85714286,3
701,11/1/2022,15:39:25,17,2013,0.1421747,1,5.555555556,4
702,11/1/2022,15:39:33,6,635,0.1222534,2,17.85714286,3
703,11/1/2022,15:39:46,15,632,0.1613992,1,31.42857143,2
704,11/1/2022,15:39:52,45,111,0.1252006,1,20.37037037,3
705,11/1/2022,15:41:12,24,819,0.0702204,2,14.28571429,4
706,11/1/2022,15:41:24,60,386,0.0487226,3,7.142857143,4
707,11/1/2022,15:41:24,28,1285,0.1877144,1,14.81481481,3
708,11/1/2022,15:42:26,38,82,0.1252006,1,3.703703704,4
709,11/1/2022,15:42:30,3,208,0.0471418,3,17.14285714,4
710,11/1/2022,15:43:01,62,1149,0.1932493,1,34.7826087,3
711,11/1/2022,15:43:48,34,1211,0.177209,1,4.285714286,4
712,11/1/2022,15:44:36,20,1468,0.0961659,2,18.51851852,3
713,11/1/2022,15:44:52,40,72,0.0527514,3,16.66666667,3
714,11/1/2022,15:45:23,16,199,0.1263271,1,33.57142857,2
715,11/1/2022,15:45:25,29,772,0.0473536,3,5,4
716,11/1/2022,15:46:59,36,262,0.050788,3,45.71428571,1
717,11/1/2022,15:48:14,33,12,0.1033771,2,47.14285714,1
718,11/1/2022,15:48:58,14,957,0.145019,1,42.85714286,1
719,11/1/2022,15:50:06,16,1600,0.1263271,1,33.57142857,2
720,11/1/2022,15:50:20,18,778,0.0459858,3,32.85714286,2
721,11/1/2022,15:50:55,33,147,0.1263271,1,47.14285714,1
722,11/1/2022,15:50:59,35,1308,0.1086112,2,30.71428571,2
723,11/1/2022,15:51:45,2,258,0.0731912,2,29.28571429,2
724,11/1/2022,15:51:51,51,617,0.0465519,3,12.85714286,4
725,11/1/2022,15:52:31,10,3194,0.0727446,2,24.28571429,3
726,11/1/2022,15:52:39,13,298,0.0376465,3,15.71428571,4
727,11/1/2022,15:52:55,21,1746,0.0910563,2,9.285714286,4
728,11/1/2022,15:53:02,19,86,0.02785,3,35.18518519,1
729,11/1/2022,15:53:04,26,7,0.1508158,1,32.14285714,2
730,11/1/2022,15:53:04,61,270,0.0352556,3,43.47826087,1
731,11/1/2022,15:53:21,30,439,0.1262354,1,16.42857143,4
732,11/1/2022,15:53:22,44,1943,0.1519902,1,34.28571429,2
733,11/1/2022,15:54:14,50,626,0.1541537,1,12.14285714,4
734,11/1/2022,15:54:23,31,106,0.1263271,1,45,1
735,11/1/2022,15:54:24,60,328,0.0468299,3,7.142857143,4
736,11/1/2022,15:54:29,45,1305,0.0588711,2,20.37037037,3
737,11/1/2022,15:54:33,5,869,0.1672216,1,30.43478261,3
738,11/1/2022,15:54:35,58,480,0.1241137,1,42.59259259,1
739,11/1/2022,15:55:48,15,2210,0.050788,3,31.42857143,2
740,11/1/2022,15:55:58,39,174,0.0599109,2,20.71428571,3
741,11/1/2022,15:56:11,33,168,0.0614476,2,47.14285714,1
742,11/1/2022,15:56:26,31,213,0.0487696,3,45,1
743,11/1/2022,15:56:31,48,1585,0.268891,1,4.545454546,4
744,11/1/2022,15:56:34,36,2941,0.231822,1,45.71428571,1
745,11/1/2022,15:57:37,22,860,0.186377,1,18.57142857,3
746,11/1/2022,15:57:38,3,283,0.0654125,2,17.14285714,4
747,11/1/2022,15:57:38,57,902,0.2026631,1,40.74074074,1
748,11/1/2022,15:57:47,7,1495,0.1861195,1,22.85714286,3
749,11/1/2022,15:59:57,24,130,0.136813,1,14.28571429,4
750,11/1/2022,16:00:15,31,200,0.0590314,2,45,1
751,11/1/2022,16:00:18,31,2284,0.050788,3,45,1
752,11/1/2022,16:00:28,52,674,0.1727774,1,39.13043478,2
753,11/1/2022,16:02:11,42,1257,0.1769468,1,47.85714286,1
754,11/1/2022,16:03:07,33,189,0.0592051,2,47.14285714,1
755,11/1/2022,16:03:28,54,305,0.1876956,1,15.2173913,4
756,11/1/2022,16:04:23,59,297,0.0401062,3,24.07407407,3
757,11/1/2022,16:04:37,61,216,0.1383605,1,43.47826087,1
758,11/1/2022,16:04:57,4,545,0.1732086,1,40,1
759,11/1/2022,16:05:10,29,125,0.186377,1,5,4
760,11/1/2022,16:05:37,14,1546,0.1277213,1,42.85714286,1
761,11/1/2022,16:05:44,56,185,0.186377,1,45.65217391,1
762,11/1/2022,16:06:29,63,67,0.0487696,3,27.85714286,2
763,11/1/2022,16:06:31,9,1221,0.1633367,1,30,2
764,11/1/2022,16:06:33,60,1530,0.2038618,1,7.142857143,4
765,11/1/2022,16:06:36,25,218,0.1029866,2,5.714285714,4
766,11/1/2022,16:06:48,30,420,0.0606307,2,16.42857143,4
767,11/1/2022,16:07:22,33,275,0.038548,3,47.14285714,1
768,11/1/2022,16:07:29,27,216,0.0277811,3,22.22222222,3
769,11/1/2022,16:07:37,63,1018,0.0487696,3,27.85714286,2
770,11/1/2022,16:08:57,62,1069,0.0520983,3,34.7826087,3
771,11/1/2022,16:09:20,18,1151,0.1582829,1,32.85714286,2
772,11/1/2022,16:11:37,33,164,0.0403415,3,47.14285714,1
773,11/1/2022,16:11:40,51,2324,0.0528503,3,12.85714286,4
774,11/1/2022,16:11:52,38,135,0.0369664,3,3.703703704,4
775,11/1/2022,16:12:11,3,1196,0.2245426,1,17.14285714,4
776,11/1/2022,16:12:33,53,428,0.1548697,1,47.82608696,1
777,11/1/2022,16:13:49,34,556,0.1373286,1,4.285714286,4
778,11/1/2022,16:14:04,56,357,0.186377,1,45.65217391,1
779,11/1/2022,16:14:12,33,656,0.0454018,3,47.14285714,1
780,11/1/2022,16:14:36,4,959,0.2441689,1,40,1
781,11/1/2022,16:14:57,50,1354,0.1035893,2,12.14285714,4
782,11/1/2022,16:15:17,43,2130,0.1079718,2,50,1
783,11/1/2022,16:16:26,61,955,0.0490455,3,43.47826087,1
784,11/1/2022,16:16:55,59,200,0.0587664,2,24.07407407,3
785,11/1/2022,16:17:12,54,374,0.0989467,2,15.2173913,4
786,11/1/2022,16:17:31,5,160,0.1398968,1,30.43478261,3
787,11/1/2022,16:17:37,32,2019,0.1002822,2,2.857142857,4
788,11/1/2022,16:17:37,49,1400,0.1150025,2,25,3
789,11/1/2022,16:17:52,8,1575,0.186377,1,46.42857143,1
790,11/1/2022,16:18:01,23,125,0.1507954,1,37.14285714,1
791,11/1/2022,16:18:12,52,22,0.0506981,3,39.13043478,2
792,11/1/2022,16:18:34,57,132,0.0732227,2,40.74074074,1
793,11/1/2022,16:18:35,19,87,0.1888371,1,35.18518519,1
794,11/1/2022,16:19:49,52,93,0.0237905,3,39.13043478,2
795,11/1/2022,16:20:15,24,146,0.0506981,3,14.28571429,4
796,11/1/2022,16:20:57,11,9,0.1653799,1,25.71428571,3
797,11/1/2022,16:21:20,56,504,0.0819694,2,45.65217391,1
798,11/1/2022,16:21:43,13,447,0.0719483,2,15.71428571,4
799,11/1/2022,16:22:09,33,994,0.061182,2,47.14285714,1
800,11/1/2022,16:22:18,42,742,0.1071323,2,47.85714286,1
801,11/1/2022,16:22:35,7,803,0.1231176,2,22.85714286,3
802,11/1/2022,16:22:36,17,566,0.1259063,1,5.555555556,4
803,11/1/2022,16:23:50,38,423,0.0537867,3,3.703703704,4
804,11/1/2022,16:24:15,46,1140,0.1460861,1,17.39130435,4
805,11/1/2022,16:25:10,5,481,0.0248981,3,30.43478261,3
806,11/1/2022,16:25:37,63,55,0.0487696,3,27.85714286,2
807,11/1/2022,16:25:43,47,34,0.0487696,3,49.28571429,1
808,11/1/2022,16:27:03,27,360,0.1615119,1,22.22222222,3
809,11/1/2022,16:27:23,13,256,0.2004652,1,15.71428571,4
810,11/1/2022,16:28:03,63,246,0.0487696,3,27.85714286,2
811,11/1/2022,16:28:14,52,74,0.1149049,2,39.13043478,2
812,11/1/2022,16:28:32,35,1133,0.0487696,3,30.71428571,2
813,11/1/2022,16:28:44,23,1054,0.1610575,1,37.14285714,1
814,11/1/2022,16:29:17,9,676,0.1263271,1,30,2
815,11/1/2022,16:30:17,18,372,0.0377844,3,32.85714286,2
816,11/1/2022,16:30:21,21,649,0.0442979,3,9.285714286,4
817,11/1/2022,16:30:34,47,34,0.1623108,1,49.28571429,1
818,11/1/2022,16:30:38,22,706,0.0280342,3,18.57142857,3
819,11/1/2022,16:30:58,62,147,0.1162197,2,34.7826087,3
820,11/1/2022,16:31:25,25,815,0.186377,1,5.714285714,4
821,11/1/2022,16:31:37,26,611,0.0360102,3,32.14285714,2
822,11/1/2022,16:31:54,6,1028,0.1507954,1,17.85714286,3
823,11/1/2022,16:32:07,54,40,0.0886661,2,15.2173913,4
824,11/1/2022,16:32:18,24,627,0.0378808,3,14.28571429,4
825,11/1/2022,16:32:26,34,1119,0.186377,1,4.285714286,4
826,11/1/2022,16:32:32,63,1153,0.0487696,3,27.85714286,2
827,11/1/2022,16:33:33,58,1211,0.080782,2,42.59259259,1
828,11/1/2022,16:34:26,56,205,0.1794384,1,45.65217391,1
829,11/1/2022,16:34:38,14,691,0.0486945,3,42.85714286,1
830,11/1/2022,16:35:13,52,411,0.1571105,1,39.13043478,2
831,11/1/2022,16:35:21,29,291,0.2386625,1,5,4
832,11/1/2022,16:36:04,7,187,0.1886004,1,22.85714286,3
833,11/1/2022,16:36:27,60,383,0.1112318,2,7.142857143,4
834,11/1/2022,16:36:58,54,971,0.2277824,1,15.2173913,4
835,11/1/2022,16:37:05,62,209,0.0641066,2,34.7826087,3
836,11/1/2022,16:37:26,18,1219,0.1067541,2,32.85714286,2
837,11/1/2022,16:38:03,59,314,0.1603334,1,24.07407407,3
838,11/1/2022,16:38:10,50,500,0.0551028,3,12.14285714,4
839,11/1/2022,16:38:11,5,828,0.1836259,1,30.43478261,3
840,11/1/2022,16:38:23,30,1403,0.2487355,1,16.42857143,4
841,11/1/2022,16:40:09,56,3263,0.2732498,1,45.65217391,1
842,11/1/2022,16:40:38,7,506,0.1365614,1,22.85714286,3
843,11/1/2022,16:41:31,62,707,0.1325007,1,34.7826087,3
844,11/1/2022,16:41:48,57,666,0.0583593,2,40.74074074,1
845,11/1/2022,16:41:55,29,203,0.1520136,1,5,4
846,11/1/2022,16:42:51,9,1100,0.0850852,2,30,2
847,11/1/2022,16:43:18,33,200,0.0325752,3,47.14285714,1
848,11/1/2022,16:44:07,24,240,0.1992174,1,14.28571429,4
849,11/1/2022,16:44:20,22,750,0.1647268,1,18.57142857,3
850,11/1/2022,16:44:53,26,758,0.171745,1,32.14285714,2
851,11/1/2022,16:45:10,52,4,0.1263271,1,39.13043478,2
852,11/1/2022,16:45:15,16,1225,0.0384155,3,33.57142857,2
853,11/1/2022,16:46:54,13,739,0.0487696,3,15.71428571,4
854,11/1/2022,16:47:50,35,1036,0.1263271,1,30.71428571,2
855,11/1/2022,16:47:57,23,581,0.1583311,1,37.14285714,1
856,11/1/2022,16:48:30,11,1157,0.0933251,2,25.71428571,3
857,11/1/2022,16:49:44,24,1052,0.050788,3,14.28571429,4
858,11/1/2022,16:49:54,7,533,0.1450285,1,22.85714286,3
859,11/1/2022,16:49:57,60,2028,0.0812403,2,7.142857143,4
860,11/1/2022,16:51:49,28,404,0.0683788,2,14.81481481,3
861,11/1/2022,16:52:55,51,301,0.0790078,2,12.85714286,4
862,11/1/2022,16:53:47,15,2736,0.2045617,1,31.42857143,2
863,11/1/2022,16:54:03,63,131,0.186377,1,27.85714286,2
864,11/1/2022,16:54:04,34,135,0.147927,1,4.285714286,4
865,11/1/2022,16:54:08,43,1280,0.2446767,1,50,1
866,11/1/2022,16:54:39,52,620,0.1008321,2,39.13043478,2
867,11/1/2022,16:57:37,54,1214,0.1263271,1,15.2173913,4
868,11/1/2022,16:57:42,50,228,0.0813971,2,12.14285714,4
869,11/1/2022,16:58:12,39,664,0.1500954,1,20.71428571,3
870,11/1/2022,16:58:51,63,1577,0.1710878,1,27.85714286,2
871,11/1/2022,16:59:01,18,896,0.1263271,1,32.85714286,2
872,11/1/2022,16:59:03,44,1658,0.1869383,1,34.28571429,2
873,11/1/2022,16:59:14,22,1207,0.0542107,3,18.57142857,3
874,11/1/2022,16:59:18,27,239,0.1534035,1,22.22222222,3
875,11/1/2022,16:59:19,26,625,0.0348147,3,32.14285714,2
876,11/1/2022,16:59:27,62,163,0.0420125,3,34.7826087,3
877,11/1/2022,17:01:15,51,1763,0.0782097,2,12.85714286,4
878,11/1/2022,17:01:20,31,900,0.186377,1,45,1
879,11/1/2022,17:01:21,37,360,0.0374981,3,2.142857143,4
880,11/1/2022,17:01:44,22,584,0.1159782,2,18.57142857,3
881,11/1/2022,17:01:52,9,168,0.121959,2,30,2
882,11/1/2022,17:01:54,29,184,0.1263271,1,5,4
883,11/1/2022,17:02:18,25,83,0.062855,2,5.714285714,4
884,11/1/2022,17:02:49,30,862,0.0817289,2,16.42857143,4
885,11/1/2022,17:03:35,36,258,0.1263271,1,45.71428571,1
886,11/1/2022,17:03:37,42,919,0.0733979,2,47.85714286,1
887,11/1/2022,17:04:42,38,167,0.3029857,1,3.703703704,4
888,11/1/2022,17:05:25,50,187,0.1263271,1,12.14285714,4
889,11/1/2022,17:06:22,9,821,0.1263271,1,30,2
890,11/1/2022,17:06:54,25,103,0.0526571,3,5.714285714,4
891,11/1/2022,17:07:27,62,1000,0.1914966,1,34.7826087,3
892,11/1/2022,17:07:56,61,574,0.1676051,1,43.47826087,1
893,11/1/2022,17:08:42,27,167,0.0280785,3,22.22222222,3
894,11/1/2022,17:09:14,16,128,0.2002983,1,33.57142857,2
895,11/1/2022,17:09:39,41,107,0.0515294,3,38.88888889,1
896,11/1/2022,17:10:00,16,782,0.1284915,1,33.57142857,2
897,11/1/2022,17:10:22,35,2444,0.0326943,3,30.71428571,2
898,11/1/2022,17:10:23,29,898,0.0374981,3,5,4
899,11/1/2022,17:11:24,50,351,0.0413482,3,12.14285714,4
900,11/1/2022,17:11:51,32,1337,0.1312918,1,2.857142857,4
901,11/1/2022,17:11:58,52,135,0.1271669,1,39.13043478,2
902,11/1/2022,17:12:10,40,528,0.0515294,3,16.66666667,3
903,11/1/2022,17:12:23,47,1755,0.0317013,3,49.28571429,1
904,11/1/2022,17:12:42,25,755,0.2659417,1,5.714285714,4
905,11/1/2022,17:12:55,24,364,0.0829756,2,14.28571429,4
906,11/1/2022,17:12:56,37,321,0.1179434,2,2.142857143,4
907,11/1/2022,17:13:13,37,970,0.0418498,3,2.142857143,4
908,11/1/2022,17:13:15,38,216,0.0953831,2,3.703703704,4
909,11/1/2022,17:13:15,13,566,0.0343274,3,15.71428571,4
910,11/1/2022,17:14:18,26,129,0.0490709,3,32.14285714,2
911,11/1/2022,17:15:19,36,1707,0.1753253,1,45.71428571,1
912,11/1/2022,17:16:01,31,49,0.0487696,3,45,1
913,11/1/2022,17:17:54,34,1075,0.0569422,2,4.285714286,4
914,11/1/2022,17:18:00,49,313,0.1054657,2,25,3
915,11/1/2022,17:18:55,42,485,0.0884198,2,47.85714286,1
916,11/1/2022,17:18:58,46,327,0.0432049,3,17.39130435,4
917,11/1/2022,17:20:27,52,609,0.0705791,2,39.13043478,2
918,11/1/2022,17:21:56,43,1338,0.2488709,1,50,1
919,11/1/2022,17:21:56,21,1227,0.0388988,3,9.285714286,4
920,11/1/2022,17:22:41,41,55,0.16624,1,38.88888889,1
921,11/1/2022,17:22:49,48,737,0.0543557,3,4.545454546,4
922,11/1/2022,17:23:12,61,47,0.0487696,3,43.47826087,1
923,11/1/2022,17:24:15,39,1187,0.1673925,1,20.71428571,3
924,11/1/2022,17:24:34,45,41,0.1253643,1,20.37037037,3
925,11/1/2022,17:24:52,16,104,0.0408228,3,33.57142857,2
926,11/1/2022,17:25:03,26,1856,0.1861625,1,32.14285714,2
927,11/1/2022,17:25:04,31,375,0.0399566,3,45,1
928,11/1/2022,17:25:55,63,1055,0.0966826,2,27.85714286,2
929,11/1/2022,17:26:13,20,72,0.0993381,2,18.51851852,3
930,11/1/2022,17:26:42,54,133,0.0374981,3,15.2173913,4
931,11/1/2022,17:26:54,16,236,0.2734573,1,33.57142857,2
932,11/1/2022,17:27:00,16,15,0.04288,3,33.57142857,2
933,11/1/2022,17:27:41,40,765,0.0461655,3,16.66666667,3
934,11/1/2022,17:27:45,13,903,0.2441689,1,15.71428571,4
935,11/1/2022,17:28:23,42,738,0.0424948,3,47.85714286,1
936,11/1/2022,17:28:41,23,50,0.1124196,2,37.14285714,1
937,11/1/2022,17:30:00,61,64,0.0768155,2,43.47826087,1
938,11/1/2022,17:30:27,46,1845,0.1557385,1,17.39130435,4
939,11/1/2022,17:30:28,44,2658,0.1787972,1,34.28571429,2
940,11/1/2022,17:30:45,18,441,0.0700551,2,32.85714286,2
941,11/1/2022,17:30:47,23,599,0.2066459,1,37.14285714,1
942,11/1/2022,17:31:19,52,110,0.1862385,1,39.13043478,2
943,11/1/2022,17:32:14,52,56,0.0442979,3,39.13043478,2
944,11/1/2022,17:32:15,25,227,0.0361475,3,5.714285714,4
945,11/1/2022,17:32:16,31,179,0.1109081,2,45,1
946,11/1/2022,17:32:57,54,119,0.1002822,2,15.2173913,4
947,11/1/2022,17:33:01,61,857,0.1507954,1,43.47826087,1
948,11/1/2022,17:33:50,56,1266,0.131603,1,45.65217391,1
949,11/1/2022,17:35:29,31,393,0.0493971,3,45,1
950,11/1/2022,17:36:07,32,431,0.1027627,2,2.857142857,4
951,11/1/2022,17:36:20,22,494,0.1263271,1,18.57142857,3
952,11/1/2022,17:38:17,49,237,0.0908565,2,25,3
953,11/1/2022,17:39:02,33,514,0.1263271,1,47.14285714,1
954,11/1/2022,17:39:20,14,405,0.0700551,2,42.85714286,1
955,11/1/2022,17:40:41,42,847,0.186377,1,47.85714286,1
956,11/1/2022,17:40:50,41,650,0.0859446,2,38.88888889,1
957,11/1/2022,17:40:59,54,318,0.1761619,1,15.2173913,4
958,11/1/2022,17:41:09,18,726,0.2259538,1,32.85714286,2
959,11/1/2022,17:41:42,31,374,0.0481765,3,45,1
960,11/1/2022,17:44:51,60,377,0.028871,3,7.142857143,4
961,11/1/2022,17:44:54,30,401,0.050788,3,16.42857143,4
962,11/1/2022,17:45:16,23,560,0.1293268,1,37.14285714,1
963,11/1/2022,17:45:18,63,2104,0.0764011,2,27.85714286,2
964,11/1/2022,17:45:20,25,249,0.0480427,3,5.714285714,4
965,11/1/2022,17:45:21,29,877,0.1094806,2,5,4
966,11/1/2022,17:45:23,36,356,0.033081,3,45.71428571,1
