,date,call_arrive_time,agent_id,serve_time,score_call,type_call,score_agent,type_agent
967,11/1/2022,17:45:30,34,274,0.0392332,3,4.285714286,4
968,11/1/2022,17:46:31,62,213,0.08242,2,34.7826087,3
969,11/1/2022,17:47:46,32,1058,0.186377,1,2.857142857,4
970,11/1/2022,17:49:22,39,256,0.2110525,1,20.71428571,3
971,11/1/2022,17:49:26,34,274,0.0568637,2,4.285714286,4
972,11/1/2022,17:49:33,38,68,0.0472657,3,3.703703704,4
973,11/1/2022,17:49:36,50,132,0.0859829,2,12.14285714,4
974,11/1/2022,17:50:05,33,130,0.1263271,1,47.14285714,1
975,11/1/2022,17:50:29,37,105,0.0392332,3,2.142857143,4
976,11/1/2022,17:50:38,28,2117,0.1150025,2,14.81481481,3
977,11/1/2022,17:50:44,62,600,0.1602047,1,34.7826087,3
978,11/1/2022,17:51:34,52,110,0.2294265,1,39.13043478,2
979,11/1/2022,17:52:15,33,467,0.1890145,1,47.14285714,1
980,11/1/2022,17:52:33,30,1351,0.0395949,3,16.42857143,4
981,11/1/2022,17:52:59,36,367,0.0531213,3,45.71428571,1
982,11/1/2022,17:53:25,50,311,0.0288933,3,12.14285714,4
983,11/1/2022,17:53:26,17,2464,0.2102622,1,5.555555556,4
984,11/1/2022,17:53:58,60,2449,0.1459194,1,7.142857143,4
985,11/1/2022,17:54:07,37,179,0.0590419,2,2.142857143,4
986,11/1/2022,17:54:22,40,562,0.0926595,2,16.66666667,3
987,11/1/2022,17:54:24,34,1270,0.1230829,2,4.285714286,4
988,11/1/2022,17:54:55,24,387,0.0493971,3,14.28571429,4
989,11/1/2022,17:55:01,26,281,0.0765655,2,32.14285714,2
990,11/1/2022,17:55:09,49,484,0.1358011,1,25,3
991,11/1/2022,17:55:41,45,1696,0.0826069,2,20.37037037,3
992,11/1/2022,17:55:51,19,66,0.1645824,1,35.18518519,1
993,11/1/2022,17:55:54,55,7,0.1334115,1,0,4
994,11/1/2022,17:56:03,36,261,0.0402719,3,45.71428571,1
995,11/1/2022,17:56:16,39,188,0.1761619,1,20.71428571,3
996,11/1/2022,17:56:55,47,4601,0.1497,1,49.28571429,1
997,11/1/2022,17:56:56,27,288,0.1057883,2,22.22222222,3
998,11/1/2022,17:56:58,37,115,0.0409747,3,2.142857143,4
999,11/1/2022,17:57:15,55,110,0.0556384,3,0,4
1000,11/1/2022,17:57:35,48,370,0.1658467,1,4.545454546,4
1001,11/1/2022,17:57:43,50,270,0.0509852,3,12.14285714,4
1002,11/1/2022,17:58:08,52,656,0.2008352,1,39.13043478,2
1003,11/1/2022,17:58:21,23,1416,0.1054025,2,37.14285714,1
1004,11/1/2022,17:59:16,41,722,0.2102622,1,38.88888889,1
1005,11/1/2022,17:59:19,38,268,0.0605499,2,3.703703704,4
1006,11/1/2022,18:00:02,37,173,0.042519,3,2.142857143,4
1007,11/1/2022,18:00:22,46,638,0.0416914,3,17.39130435,4
1008,11/1/2022,18:00:28,19,429,0.2226074,1,35.18518519,1
1009,11/1/2022,18:01:35,43,518,0.1451761,1,50,1
1010,11/1/2022,18:01:41,51,567,0.2736009,1,12.85714286,4
1011,11/1/2022,18:01:44,57,565,0.1705108,1,40.74074074,1
1012,11/1/2022,18:02:19,37,20,0.0512437,3,2.142857143,4
1013,11/1/2022,18:02:54,50,351,0.0750757,2,12.14285714,4
1014,11/1/2022,18:02:59,62,1084,0.186377,1,34.7826087,3
1015,11/1/2022,18:04:19,61,1391,0.0532644,3,43.47826087,1
1016,11/1/2022,18:04:25,36,423,0.165527,1,45.71428571,1
1017,11/1/2022,18:04:58,37,504,0.186377,1,2.142857143,4
1018,11/1/2022,18:05:41,24,61,0.0303178,3,14.28571429,4
1019,11/1/2022,18:05:57,49,185,0.036017,3,25,3
1020,11/1/2022,18:08:35,33,1500,0.0967689,2,47.14285714,1
1021,11/1/2022,18:09:04,32,439,0.1634572,1,2.857142857,4
1022,11/1/2022,18:09:11,46,880,0.0637868,2,17.39130435,4
1023,11/1/2022,18:09:28,48,946,0.2226074,1,4.545454546,4
1024,11/1/2022,18:09:35,50,297,0.1828612,1,12.14285714,4
1025,11/1/2022,18:10:37,43,912,0.209272,1,50,1
1026,11/1/2022,18:12:44,36,2108,0.2469744,1,45.71428571,1
1027,11/1/2022,18:13:12,19,262,0.2889145,1,35.18518519,1
1028,11/1/2022,18:14:41,53,3105,0.0265056,3,47.82608696,1
1029,11/1/2022,18:14:54,52,255,0.1099268,2,39.13043478,2
1030,11/1/2022,18:15:29,50,443,0.112183,2,12.14285714,4
1031,11/1/2022,18:16:38,51,846,0.0435186,3,12.85714286,4
1032,11/1/2022,18:16:44,62,234,0.0717161,2,34.7826087,3
1033,11/1/2022,18:16:56,34,522,0.0764451,2,4.285714286,4
1034,11/1/2022,18:17:23,54,272,0.0487696,3,15.2173913,4
1035,11/1/2022,18:18:20,62,185,0.0782469,2,34.7826087,3
1036,11/1/2022,18:18:40,41,671,0.177456,1,38.88888889,1
1037,11/1/2022,18:19:27,52,31,0.0760355,2,39.13043478,2
1038,11/1/2022,18:19:34,54,1586,0.1383016,1,15.2173913,4
1039,11/1/2022,18:19:51,57,241,0.083424,2,40.74074074,1
1040,11/1/2022,18:21:07,19,37,0.0399041,3,35.18518519,1
1041,11/1/2022,18:21:40,53,543,0.0973397,2,47.82608696,1
1042,11/1/2022,18:22:35,38,122,0.0742828,2,3.703703704,4
1043,11/1/2022,18:22:35,27,173,0.0432415,3,22.22222222,3
1044,11/1/2022,18:23:00,42,1104,0.186377,1,47.85714286,1
1045,11/1/2022,18:23:25,38,258,0.0736851,2,3.703703704,4
1046,11/1/2022,18:25:01,62,260,0.0994424,2,34.7826087,3
1047,11/1/2022,18:25:07,43,1399,0.186377,1,50,1
1048,11/1/2022,18:25:56,45,1466,0.0827851,2,20.37037037,3
1049,11/1/2022,18:26:23,48,351,0.0794091,2,4.545454546,4
1050,11/1/2022,18:26:29,50,288,0.1474524,1,12.14285714,4
1051,11/1/2022,18:26:41,61,815,0.0985828,2,43.47826087,1
1052,11/1/2022,18:27:15,44,247,0.0345589,3,34.28571429,2
1053,11/1/2022,18:29:47,28,51,0.0496907,3,14.81481481,3
1054,11/1/2022,18:29:55,51,906,0.138184,1,12.85714286,4
1055,11/1/2022,18:30:25,46,406,0.1235546,2,17.39130435,4
1056,11/1/2022,18:31:12,19,194,0.1375615,1,35.18518519,1
1057,11/1/2022,18:31:39,44,287,0.1005145,2,34.28571429,2
1058,11/1/2022,18:31:42,53,623,0.0556938,3,47.82608696,1
1059,11/1/2022,18:31:56,62,307,0.0394551,3,34.7826087,3
1060,11/1/2022,18:32:02,62,588,0.0931108,2,34.7826087,3
1061,11/1/2022,18:32:27,50,339,0.0487696,3,12.14285714,4
1062,11/1/2022,18:32:27,41,158,0.0496907,3,38.88888889,1
1063,11/1/2022,18:34:54,57,1023,0.0511855,3,40.74074074,1
1064,11/1/2022,18:35:01,60,3044,0.0599187,2,7.142857143,4
1065,11/1/2022,18:35:05,28,256,0.0785439,2,14.81481481,3
1066,11/1/2022,18:35:46,63,396,0.0451072,3,27.85714286,2
1067,11/1/2022,18:36:18,48,2633,0.0961659,2,4.545454546,4
1068,11/1/2022,18:36:43,50,171,0.1390954,1,12.14285714,4
1069,11/1/2022,18:36:46,56,226,0.1442962,1,45.65217391,1
1070,11/1/2022,18:37:13,44,636,0.1863169,1,34.28571429,2
1071,11/1/2022,18:37:17,62,287,0.1262354,1,34.7826087,3
1072,11/1/2022,18:38:00,38,2677,0.2790694,1,3.703703704,4
1073,11/1/2022,18:38:07,56,169,0.0707507,2,45.65217391,1
1074,11/1/2022,18:38:14,50,356,0.0608688,2,12.14285714,4
1075,11/1/2022,18:40:13,61,1163,0.1844794,1,43.47826087,1
1076,11/1/2022,18:40:36,17,1079,0.1513853,1,5.555555556,4
1077,11/1/2022,18:41:24,41,501,0.1182658,2,38.88888889,1
1078,11/1/2022,18:41:37,56,2002,0.1975246,1,45.65217391,1
1079,11/1/2022,18:42:15,62,101,0.0636497,2,34.7826087,3
1080,11/1/2022,18:42:52,63,171,0.0715781,2,27.85714286,2
1081,11/1/2022,18:42:59,19,82,0.1189976,2,35.18518519,1
1082,11/1/2022,18:43:18,40,1416,0.0766416,2,16.66666667,3
1083,11/1/2022,18:43:56,54,90,0.1159782,2,15.2173913,4
1084,11/1/2022,18:44:36,28,206,0.0515294,3,14.81481481,3
1085,11/1/2022,18:45:22,63,763,0.0477426,3,27.85714286,2
1086,11/1/2022,18:45:33,51,624,0.0961546,2,12.85714286,4
1087,11/1/2022,18:45:36,27,1472,0.2531988,1,22.22222222,3
1088,11/1/2022,18:45:53,36,697,0.0685931,2,45.71428571,1
1089,11/1/2022,18:46:21,54,288,0.1005145,2,15.2173913,4
1090,11/1/2022,18:46:58,50,653,0.0715781,2,12.14285714,4
1091,11/1/2022,18:47:39,28,2097,0.0857588,2,14.81481481,3
1092,11/1/2022,18:48:02,19,539,0.2801098,1,35.18518519,1
1093,11/1/2022,18:48:45,43,1809,0.1126789,2,50,1
1094,11/1/2022,18:49:53,44,1047,0.1605507,1,34.28571429,2
1095,11/1/2022,18:50:27,52,52,0.0569715,2,39.13043478,2
1096,11/1/2022,18:50:48,52,395,0.1319859,1,39.13043478,2
1097,11/1/2022,18:50:53,53,3612,0.1007027,2,47.82608696,1
1098,11/1/2022,18:51:52,46,725,0.0399017,3,17.39130435,4
1099,11/1/2022,18:54:41,49,122,0.0519253,3,25,3
1100,11/1/2022,18:57:50,62,127,0.2441689,1,34.7826087,3
1101,11/1/2022,18:58:36,52,54,0.0567722,2,39.13043478,2
1102,11/1/2022,19:00:05,54,843,0.0993488,2,15.2173913,4
1103,11/1/2022,19:01:12,51,255,0.2461535,1,12.85714286,4
1104,11/1/2022,19:01:25,63,2013,0.186377,1,27.85714286,2
1105,11/1/2022,19:01:31,62,130,0.1507954,1,34.7826087,3
1106,11/1/2022,19:03:00,62,1326,0.116119,2,34.7826087,3
1107,11/1/2022,19:03:15,52,83,0.0776131,2,39.13043478,2
1108,11/1/2022,19:03:47,61,76,0.0329087,3,43.47826087,1
1109,11/1/2022,19:03:56,61,250,0.1263271,1,43.47826087,1
1110,11/1/2022,19:04:06,45,755,0.0864091,2,20.37037037,3
1111,11/1/2022,19:05:18,52,760,0.2247608,1,39.13043478,2
1112,11/1/2022,19:05:34,46,149,0.0506981,3,17.39130435,4
1113,11/1/2022,19:06:25,46,594,0.0788462,2,17.39130435,4
1114,11/1/2022,19:07:58,50,919,0.1816619,1,12.14285714,4
1115,11/1/2022,19:07:59,61,919,0.1746618,1,43.47826087,1
1116,11/1/2022,19:08:59,54,1099,0.1616393,1,15.2173913,4
1117,11/1/2022,19:10:47,54,50,0.0408114,3,15.2173913,4
1118,11/1/2022,19:11:44,61,658,0.1589869,1,43.47826087,1
1119,11/1/2022,19:12:01,49,304,0.0363049,3,25,3
1120,11/1/2022,19:12:37,54,109,0.087211,2,15.2173913,4
1121,11/1/2022,19:14:02,41,637,0.1168582,2,38.88888889,1
1122,11/1/2022,19:14:54,59,1220,0.0961659,2,24.07407407,3
1123,11/1/2022,19:16:58,56,160,0.1707794,1,45.65217391,1
1124,11/1/2022,19:17:30,50,68,0.1507954,1,12.14285714,4
1125,11/1/2022,19:17:47,50,1460,0.0453877,3,12.14285714,4
1126,11/1/2022,19:18:15,42,364,0.0343055,3,47.85714286,1
1127,11/1/2022,19:18:50,58,41,0.0515294,3,42.59259259,1
1128,11/1/2022,19:19:17,43,277,0.0948431,2,50,1
1129,11/1/2022,19:19:39,56,1203,0.0487696,3,45.65217391,1
1130,11/1/2022,19:19:43,46,223,0.0849567,2,17.39130435,4
1131,11/1/2022,19:22:20,46,570,0.0914323,2,17.39130435,4
1132,11/1/2022,19:22:38,47,32,0.1263271,1,49.28571429,1
1133,11/1/2022,19:22:39,57,586,0.0410195,3,40.74074074,1
1134,11/1/2022,19:23:05,50,649,0.0605272,2,12.14285714,4
1135,11/1/2022,19:24:10,47,1036,0.089684,2,49.28571429,1
1136,11/1/2022,19:25:29,40,2055,0.2270121,1,16.66666667,3
1137,11/1/2022,19:27:08,62,158,0.0456488,3,34.7826087,3
1138,11/1/2022,19:27:49,51,600,0.0487696,3,12.85714286,4
1139,11/1/2022,19:28:00,43,735,0.0487696,3,50,1
1140,11/1/2022,19:29:58,62,22,0.1130324,2,34.7826087,3
1141,11/1/2022,19:30:41,52,81,0.10476,2,39.13043478,2
1142,11/1/2022,19:30:44,62,127,0.0544931,3,34.7826087,3
1143,11/1/2022,19:32:08,46,308,0.0827547,2,17.39130435,4
1144,11/1/2022,19:32:45,44,2279,0.1676127,1,34.28571429,2
1145,11/1/2022,19:33:13,63,250,0.0883051,2,27.85714286,2
1146,11/1/2022,19:33:46,62,111,0.0423326,3,34.7826087,3
1147,11/1/2022,19:33:57,52,534,0.2274972,1,39.13043478,2
1148,11/1/2022,19:35:43,62,604,0.0909616,2,34.7826087,3
1149,11/1/2022,19:35:46,50,289,0.1816619,1,12.14285714,4
1150,11/1/2022,19:35:50,54,29,0.2247608,1,15.2173913,4
1151,11/1/2022,19:36:02,43,565,0.0373286,3,50,1
1152,11/1/2022,19:36:19,45,1422,0.1474557,1,20.37037037,3
1153,11/1/2022,19:36:51,54,138,0.0477188,3,15.2173913,4
1154,11/1/2022,19:39:25,49,534,0.0726451,2,25,3
1155,11/1/2022,19:39:57,63,1197,0.1094143,2,27.85714286,2
1156,11/1/2022,19:40:55,54,981,0.186377,1,15.2173913,4
1157,11/1/2022,19:41:13,58,87,0.1645824,1,42.59259259,1
1158,11/1/2022,19:42:56,38,60,0.2001311,1,3.703703704,4
1159,11/1/2022,19:43:00,56,72,0.2453472,1,45.65217391,1
1160,11/1/2022,19:44:35,47,170,0.0399473,3,49.28571429,1
1161,11/1/2022,19:44:44,62,1435,0.0512003,3,34.7826087,3
1162,11/1/2022,19:45:10,52,90,0.0452939,3,39.13043478,2
1163,11/1/2022,19:45:43,41,221,0.1645824,1,38.88888889,1
1164,11/1/2022,19:46:05,56,334,0.1132647,2,45.65217391,1
1165,11/1/2022,19:46:24,47,1958,0.1344011,1,49.28571429,1
1166,11/1/2022,19:48:41,57,1403,0.119341,2,40.74074074,1
1167,11/1/2022,19:49:43,38,342,0.0752217,2,3.703703704,4
1168,11/1/2022,19:53:08,51,546,0.0429869,3,12.85714286,4
1169,11/1/2022,19:55:12,43,275,0.2146912,1,50,1
1170,11/1/2022,19:55:29,60,443,0.0559496,3,7.142857143,4
1171,11/1/2022,19:56:19,38,213,0.0886143,2,3.703703704,4
1172,11/1/2022,19:56:22,56,67,0.107278,2,45.65217391,1
1173,11/1/2022,19:56:58,59,143,0.0490441,3,24.07407407,3
1174,11/1/2022,19:57:13,58,230,0.2299902,1,42.59259259,1
1175,11/1/2022,19:57:47,56,116,0.0742223,2,45.65217391,1
1176,11/1/2022,19:58:26,41,76,0.0919443,2,38.88888889,1
1177,11/1/2022,19:59:45,52,245,0.0532022,3,39.13043478,2
1178,11/1/2022,20:00:52,56,144,0.0385494,3,45.65217391,1
1179,11/1/2022,20:02:42,56,219,0.1797671,1,45.65217391,1
1180,11/1/2022,20:02:59,51,1849,0.1263271,1,12.85714286,4
1181,11/1/2022,20:03:26,60,344,0.1263271,1,7.142857143,4
1182,11/1/2022,20:04:11,40,93,0.0965581,2,16.66666667,3
1183,11/1/2022,20:04:45,52,620,0.1912202,1,39.13043478,2
1184,11/1/2022,20:05:45,61,96,0.0361475,3,43.47826087,1
1185,11/1/2022,20:06:21,46,980,0.186377,1,17.39130435,4
1186,11/1/2022,20:06:59,50,977,0.2441689,1,12.14285714,4
1187,11/1/2022,20:07:44,56,1447,0.1291235,1,45.65217391,1
1188,11/1/2022,20:08:19,62,893,0.2694148,1,34.7826087,3
1189,11/1/2022,20:08:56,61,49,0.0487696,3,43.47826087,1
1190,11/1/2022,20:09:21,60,334,0.2259538,1,7.142857143,4
1191,11/1/2022,20:10:12,54,776,0.050788,3,15.2173913,4
1192,11/1/2022,20:10:22,61,24,0.0487696,3,43.47826087,1
1193,11/1/2022,20:11:51,54,89,0.1920085,1,15.2173913,4
1194,11/1/2022,20:13:44,61,899,0.0673503,2,43.47826087,1
1195,11/1/2022,20:14:06,60,302,0.0775585,2,7.142857143,4
1196,11/1/2022,20:14:13,59,213,0.0461862,3,24.07407407,3
1197,11/1/2022,20:15:25,45,1790,0.0378157,3,20.37037037,3
1198,11/1/2022,20:17:39,52,749,0.2263453,1,39.13043478,2
1199,11/1/2022,20:18:03,58,1171,0.0990932,2,42.59259259,1
1200,11/1/2022,20:18:50,41,890,0.266985,1,38.88888889,1
1201,11/1/2022,20:21:10,60,642,0.1132011,2,7.142857143,4
1202,11/1/2022,20:26:11,57,372,0.0722647,2,40.74074074,1
1203,11/1/2022,20:27:33,50,504,0.13421,1,12.14285714,4
1204,11/1/2022,20:28:07,61,880,0.0449291,3,43.47826087,1
1205,11/1/2022,20:29:25,59,459,0.0515294,3,24.07407407,3
1206,11/1/2022,20:29:33,51,1304,0.1335853,1,12.85714286,4
1207,11/1/2022,20:30:01,52,518,0.062585,2,39.13043478,2
1208,11/1/2022,20:30:45,60,630,0.0329005,3,7.142857143,4
1209,11/1/2022,20:42:44,41,203,0.0770324,2,38.88888889,1
1210,11/1/2022,20:42:46,57,122,0.1833233,1,40.74074074,1
1211,11/1/2022,20:45:48,52,871,0.0502285,3,39.13043478,2
1212,11/1/2022,20:46:53,41,114,0.0262368,3,38.88888889,1
1213,11/1/2022,20:47:16,60,357,0.0282662,3,7.142857143,4
1214,11/1/2022,20:48:10,56,197,0.0839116,2,45.65217391,1
1215,11/1/2022,20:49:10,50,208,0.0403783,3,12.14285714,4
1216,11/1/2022,20:49:19,57,36,0.0447104,3,40.74074074,1
1217,11/1/2022,20:49:40,61,2446,0.186377,1,43.47826087,1
1218,11/1/2022,20:51:41,53,2918,0.1549353,1,47.82608696,1
1219,11/1/2022,20:53:03,50,350,0.0805656,2,12.14285714,4
1220,11/1/2022,20:53:49,59,194,0.0584137,2,24.07407407,3
1221,11/1/2022,20:54:49,56,925,0.0911041,2,45.65217391,1
1222,11/1/2022,20:55:12,60,999,0.1855618,1,7.142857143,4
1223,11/1/2022,20:59:25,51,2770,0.1617521,1,12.85714286,4
1224,11/1/2022,20:59:37,57,682,0.0325668,3,40.74074074,1
1225,11/1/2022,21:00:06,50,198,0.0362267,3,12.14285714,4
1226,11/1/2022,21:02:21,52,169,0.041355,3,39.13043478,2
1227,11/1/2022,21:02:45,62,283,0.0487696,3,34.7826087,3
1228,11/1/2022,21:13:18,58,70,0.0330124,3,42.59259259,1
1229,11/1/2022,21:14:14,56,161,0.0778338,2,45.65217391,1
1230,11/1/2022,21:14:33,62,310,0.0431241,3,34.7826087,3
1231,11/1/2022,21:17:13,59,17,0.0447104,3,24.07407407,3
1232,11/1/2022,21:17:45,50,222,0.1226066,2,12.14285714,4
1233,11/1/2022,21:17:48,60,239,0.0487696,3,7.142857143,4
1234,11/1/2022,21:18:59,57,34,0.0447104,3,40.74074074,1
1235,11/1/2022,21:21:40,58,121,0.0890099,2,42.59259259,1
1236,11/1/2022,21:24:52,56,810,0.1653681,1,45.65217391,1
1237,11/1/2022,21:24:59,52,148,0.0315335,3,39.13043478,2
1238,11/1/2022,21:30:43,58,366,0.0532721,3,42.59259259,1
1239,11/1/2022,21:31:01,50,426,0.0487696,3,12.14285714,4
1240,11/1/2022,21:31:24,60,434,0.125138,1,7.142857143,4
1241,11/1/2022,21:31:27,62,153,0.1272504,1,34.7826087,3
1242,11/1/2022,21:34:01,61,278,0.0532339,3,43.47826087,1
1243,11/1/2022,21:38:53,50,310,0.0440675,3,12.14285714,4
1244,11/1/2022,21:39:15,56,393,0.1038725,2,45.65217391,1
1245,11/1/2022,21:40:10,59,203,0.1075621,2,24.07407407,3
1246,11/1/2022,21:41:54,62,166,0.0428622,3,34.7826087,3
1247,11/1/2022,21:42:21,58,1956,0.2929014,1,42.59259259,1
1248,11/1/2022,21:43:04,60,440,0.06879,2,7.142857143,4
1249,11/1/2022,21:43:29,53,5333,0.2032409,1,47.82608696,1
1250,11/1/2022,21:44:53,52,59,0.213728,1,39.13043478,2
1251,11/1/2022,21:46:14,62,3856,0.0762159,2,34.7826087,3
1252,11/1/2022,21:46:50,61,342,0.050788,3,43.47826087,1
1253,11/1/2022,21:47:56,51,858,0.213728,1,12.85714286,4
1254,11/1/2022,21:49:52,60,376,0.0410313,3,7.142857143,4
1255,11/1/2022,21:51:05,56,154,0.1150309,2,45.65217391,1
1256,11/1/2022,21:54:31,56,4,0.1431902,1,45.65217391,1
1257,11/1/2022,22:03:49,56,1090,0.0649611,2,45.65217391,1
1258,11/1/2022,22:05:41,61,115,0.0886661,2,43.47826087,1
1259,11/1/2022,22:09:06,57,141,0.151459,1,40.74074074,1
1260,11/1/2022,22:11:24,61,246,0.186377,1,43.47826087,1
1261,11/1/2022,22:14:07,60,934,0.186377,1,7.142857143,4
1262,11/1/2022,22:14:59,57,634,0.1743892,1,40.74074074,1
1263,11/1/2022,22:16:53,58,1376,0.2083256,1,42.59259259,1
1264,11/1/2022,22:19:12,56,130,0.046998,3,45.65217391,1
1265,11/1/2022,22:19:45,61,573,0.0524771,3,43.47826087,1
1266,11/1/2022,22:25:49,56,124,0.032225,3,45.65217391,1
1267,11/1/2022,22:29:11,60,1461,0.0950005,2,7.142857143,4
1268,11/1/2022,22:30:40,61,66,0.1263271,1,43.47826087,1
1269,11/1/2022,22:33:22,61,71,0.178618,1,43.47826087,1
1270,11/1/2022,22:40:54,61,1372,0.1847274,1,43.47826087,1
1271,11/1/2022,22:41:50,57,340,0.0420997,3,40.74074074,1
1272,11/1/2022,22:46:01,57,156,0.0284631,3,40.74074074,1
1273,11/1/2022,22:47:15,60,512,0.1263271,1,7.142857143,4
1274,11/1/2022,22:52:35,60,371,0.048165,3,7.142857143,4
1275,11/1/2022,23:02:59,62,990,0.0635332,2,34.7826087,3
1276,11/1/2022,23:10:30,61,183,0.163464,1,43.47826087,1
1277,11/1/2022,23:14:34,60,267,0.048165,3,7.142857143,4
1278,11/1/2022,23:19:49,60,13,0.048165,3,7.142857143,4
1279,11/1/2022,23:22:48,61,1494,0.1773705,1,43.47826087,1
1280,11/1/2022,23:33:14,62,1452,0.0487696,3,34.7826087,3